traintweets.tsv:460237987784036352	-2.55	Ranked_expectation Experiencer_focus Buildings
traintweets.tsv:463256771457335296	-2.12	Commerce_sell Finish_competition Finish_game Win_prize Sequence
traintweets.tsv:463458617933316096	-0.46	People
traintweets.tsv:463513167554174977	-2.33	
traintweets.tsv:463545021959249921	-1.16	Telling Reading Awareness Certainty Cause_change Change_of_leadership Contingency Similarity
traintweets.tsv:463454002248945664	-3.02	Accuracy Correctness
traintweets.tsv:463127172220465153	-2	Beat_opponent Degree Make_noise Aggregate
traintweets.tsv:463264416725610496	-3.19	Experiencer_obj Buildings Commerce_scenario Desiring Commerce_buy Text Sign Degree
traintweets.tsv:463000200827916288	-2.3	Ranked_expectation Evidence Verification Actually_occurring_entity
traintweets.tsv:463317255980584961	-1.51	
traintweets.tsv:463003147112165376	-2.63	People Cause_to_perceive
traintweets.tsv:463335187896893441	-4.11	
traintweets.tsv:463051674538344450	-3.02	Ranked_expectation Being_at_risk Risky_situation Being_at_risk Risky_situation
traintweets.tsv:463535549962145795	-0.56	Calendric_unit Communication Statement Text_creation Calendric_unit Measure_duration
traintweets.tsv:463000631335088129	-3.43	Calendric_unit Measure_duration Timespan
traintweets.tsv:463118065715396609	-1.51	Event_instance Location_in_time Timespan
traintweets.tsv:463364724130734080	-1.41	Ranked_expectation Have_as_requirement Needing Required_event Observable_body_parts
traintweets.tsv:463243616136466432	-1.3	Reason Medical_professionals
traintweets.tsv:463261253323202560	-1.09	Emotions_by_stimulus Committing_crime Attention Deserving
traintweets.tsv:463398201391718400	-3.02	Remembering_experience Remembering_information Remembering_to_do Similarity Residence
traintweets.tsv:463021768462983168	-2.42	Age People Communication_noise Make_noise Kinship Communication Statement Text_creation Communication_noise Make_noise Process_stop Difficulty
traintweets.tsv:463150433993641984	-2.63	Contacting Calendric_unit Calendric_unit
traintweets.tsv:463244766109769728	-3	Dead_or_alive
traintweets.tsv:472111453856862208	-2.7	Measure_duration Bringing Operate_vehicle Aesthetics
traintweets.tsv:463341224678928384	-2.33	Desirability Expertise Social_interaction_evaluation Usefulness Being_employed Desiring
traintweets.tsv:463506931450413056	-2.36	Degree Becoming_aware Coming_to_believe Perception_active Perception_experience
traintweets.tsv:463519078766764032	-2.12	Possession
traintweets.tsv:463373097799024640	-1.65	Awareness Certainty Animals Have_as_requirement Needing Required_event Ingestion
traintweets.tsv:463158117963137024	-3.02	Awareness Hunting Temporal_collocation People
traintweets.tsv:463428679516049409	-3.61	
traintweets.tsv:463199780781707264	-3.1	Calendric_unit Holding_off_on Waiting
traintweets.tsv:463097030362292225	-2.07	Likelihood Participation Getting
traintweets.tsv:463199902747463680	-2.5	Likelihood Substance
traintweets.tsv:463505162825244672	-3.05	Awareness Categorization Opinion Regard
traintweets.tsv:463512281545195520	-2.81	Calendric_unit Measure_duration Timespan
traintweets.tsv:463123165778948096	-2.38	Ambient_temperature Subjective_temperature Temperature
traintweets.tsv:460246563684900865	-2.25	Desiring People
traintweets.tsv:463524640783355904	-0.66	Ranked_expectation Emotion_directed
traintweets.tsv:463468179130679296	-4.11	Purpose Obviousness Success_or_failure Successful_action Possibilities
traintweets.tsv:463363961916645379	-3.32	
traintweets.tsv:463155188983812097	-3.27	Calendric_unit
traintweets.tsv:463346933126295552	-3.1	Emotion_directed Commerce_pay Ranked_expectation Ranked_expectation
traintweets.tsv:463241224573296641	-3.43	Emotion_directed Sound_level Performing_arts
traintweets.tsv:463154381329014785	-1.56	Appearance Change_of_quantity_of_possession Losing Obviousness Correctness Justifying
traintweets.tsv:463120684546129920	-2.2	
traintweets.tsv:463522088264171520	-2.63	Evidence Reasoning Similarity Working_on
traintweets.tsv:463161206250172417	-2.91	
traintweets.tsv:463370293138821120	-2.66	State_of_entity Arriving
traintweets.tsv:463516451937460225	-2.42	Judgment_direct_address Cause_harm Familiarity
traintweets.tsv:471711821951291393	-2.13	Aesthetics Relational_political_locales
traintweets.tsv:463597463556096000	-2.67	Surviving People Weapon Kidnapping Removing Theft Locale_by_use People Existence
traintweets.tsv:460256276891828224	-4.31	Desirability Expertise Social_interaction_evaluation Usefulness Personal_relationship
traintweets.tsv:463127626648158209	-0.36	Calendric_unit Measure_duration Calendric_unit Measure_duration
traintweets.tsv:463423560208646146	-3.02	Holding_off_on Waiting
traintweets.tsv:463489679900549120	-1.79	People_by_origin Sex
traintweets.tsv:463132894861336576	-2.29	
traintweets.tsv:463294153229484032	-3.19	Experiencer_obj Sufficiency Locale
traintweets.tsv:463439027270877185	-2.58	Awareness Categorization Opinion Regard People Protecting Enforcing Law
traintweets.tsv:463044976285601792	-1.66	Measure_mass
traintweets.tsv:463383992809848832	-2.93	Make_possible_to_do Calendric_unit Activity_start Process_start Setting_out Motion Ride_vehicle Self_motion Architectural_part Locale_by_use Ranked_expectation Experiencer_focus
traintweets.tsv:463064744250052608	-2.81	Calendric_unit Measure_duration Timespan Buildings Architectural_part
traintweets.tsv:463050322001547264	-2.15	
traintweets.tsv:463062912894910464	-2.14	Temporal_collocation Statement
traintweets.tsv:463523651523215360	-2.81	Feeling Perception_active Perception_experience Wealthiness
traintweets.tsv:463384698530455552	-1.86	People Ranked_expectation
traintweets.tsv:463314351542120448	-2.6	Substance Communication Statement Text_creation Calendric_unit Measure_duration
traintweets.tsv:463368247169925121	-1.09	Judgment_direct_address Breathing
traintweets.tsv:463345973507682305	-2.57	Desirability Expertise Social_interaction_evaluation Usefulness Desiring Ride_vehicle Vehicle Vehicle Calendric_unit
traintweets.tsv:460264190058299392	-2.06	Kinship Event Degree Fairness_evaluation
traintweets.tsv:463045105801498624	-3.02	Examination Operational_testing Trying_out Degree
traintweets.tsv:463511304603705344	-3.02	
traintweets.tsv:463390540521041920	-2.26	Experiencer_focus Experiencer_focus Event_instance Finish_competition Finish_game Win_prize
traintweets.tsv:463348764603064320	-3.47	Assistance
traintweets.tsv:463535348002205697	-3.1	Experiencer_focus People
traintweets.tsv:460287966632374272	-2.78	Abounding_with Fullness Degree Arriving
traintweets.tsv:463355153261686784	-2.13	Judgment_direct_address
traintweets.tsv:471699693970657280	-1.8	Cardinal_numbers Causation Sending People Sending
traintweets.tsv:463391514740404224	-2.5	Personal_relationship
traintweets.tsv:463532828714483713	-2.95	Degree Fairness_evaluation Event_instance Location_in_time Timespan
traintweets.tsv:463322450638675968	-2.74	Compliance Law Arrest First_rank Leadership People
traintweets.tsv:463465223035179008	-1.86	Arriving
traintweets.tsv:463375417039020032	-1.59	Required_event
traintweets.tsv:462999554917269504	-1.1	Success_or_failure Successful_action
traintweets.tsv:463413735382474752	-2	Vehicle Opportunity Desiring Chatting Statement Talking_into
traintweets.tsv:463503618193514496	-3.1	Attempt_suasion
traintweets.tsv:463478021161095168	-2.49	Make_noise
traintweets.tsv:463469291434569728	-1.78	Perception_active Scrutiny Seeking Observable_body_parts
traintweets.tsv:463086864014909440	-2.19	Assistance Awareness Mental_property Leadership Animals
traintweets.tsv:463414388398227456	-2.49	Representing Ranked_expectation Representing
traintweets.tsv:472141435052244993	-2.53	
traintweets.tsv:463279190398095360	-2.53	
traintweets.tsv:460312761936146432	-3.66	Ranked_expectation Observable_body_parts Being_employed Desirability Expertise Social_interaction_evaluation Usefulness Being_employed
traintweets.tsv:463154647839289344	-1.79	Statement Text_creation Becoming_aware Locating Containers Performing_arts
traintweets.tsv:463457525795278849	-1.61	Linguistic_meaning Degree
traintweets.tsv:472942030818377728	-2.86	Calendric_unit Measure_duration Timespan
traintweets.tsv:463549595067240448	-1.78	People Communication Statement Text_creation Excreting Calendric_unit Measure_duration Timespan
traintweets.tsv:463330636494045185	-3.16	Ingestion Wearing Accoutrements Calendric_unit Measure_duration Timespan Awareness Certainty People_by_origin Food
traintweets.tsv:463377756840288256	-0.41	Eclipse Sex Locale Experiencer_obj Cause_to_perceive
traintweets.tsv:463340143848751104	-3.77	Earnings_and_losses Losing_track_of_theme
traintweets.tsv:463052346856329217	-3.51	Cause_to_perceive Locale
traintweets.tsv:463502216792244224	-2.78	
traintweets.tsv:463428912400580608	-2.49	Obviousness Categorization Regard Dimension Measurable_attributes Position_on_a_scale Locative_relation
traintweets.tsv:463127683120246784	-3.95	Ranked_expectation Communication_noise Make_noise Calendric_unit Appearance
traintweets.tsv:463227937995505664	-1.29	Statement Intentionally_act
traintweets.tsv:463368870279925760	-2	Calendric_unit Discussion Social_event Being_employed Experiencer_focus
traintweets.tsv:471688625462050817	-1.16	Likelihood Travel Likelihood Ranked_expectation Attempt Attempt_means Assistance
traintweets.tsv:463274851743305728	-1.36	Working_on
traintweets.tsv:472899494540242945	-2.64	Attempt Performing_arts
traintweets.tsv:463171751846105088	-2.67	Familiarity
traintweets.tsv:460243382543990785	-2.43	Likelihood Kinship People_by_age
traintweets.tsv:462997383107063808	-2.64	Social_interaction_evaluation Cause_change_of_position_on_a_scale Cause_expansion Change_position_on_a_scale Progress Social_event Usefulness
traintweets.tsv:463452441691041792	-3.05	Text_creation Adorning Filling Unattributed_information Calendric_unit Calendric_unit
traintweets.tsv:463138983682510848	-2.05	Calendric_unit Measure_duration Timespan
traintweets.tsv:463289749332295680	-2.63	Cause_to_make_progress
traintweets.tsv:460253817456836608	-2.5	Social_event Duration_attribute
traintweets.tsv:463481063281422338	-1.16	
traintweets.tsv:472556577669382144	-2.87	Finish_competition Finish_game Win_prize Timespan
traintweets.tsv:463407374020014080	-2.66	Fear Attack Measure_duration Calendric_unit Measure_duration Timespan Choosing Medical_conditions
traintweets.tsv:463049467273285632	-2.52	Hiring
traintweets.tsv:463333110558384128	-2.2	Calendric_unit Measure_duration Timespan Activity_start
traintweets.tsv:463482080408518659	-4	Finish_competition Finish_game Win_prize Make_possible_to_do Purpose
traintweets.tsv:463541950994735104	-3.18	Assistance Sleep Desirability Calendric_unit Observable_body_parts
traintweets.tsv:463256452837408768	-2.52	Arriving Roadways
traintweets.tsv:463142489193738240	-2.2	Experiencer_focus Aggregate Organization People Trust
traintweets.tsv:463523863834685440	-2.2	
traintweets.tsv:463190344721375232	-3.05	Hostile_encounter Quarreling Intoxication
traintweets.tsv:471693669288779776	-2.42	Weapon Certainty Trust Part_orientational Motion Ride_vehicle Self_motion Taking_sides Judgment Judgment_communication
traintweets.tsv:463426047124320257	-2.64	Turning_out Locale_by_use Wealthiness
traintweets.tsv:463239526479953920	-1.17	Behind_the_scenes Observable_body_parts Part_orientational Food Accoutrements
traintweets.tsv:463441814507098112	-2.17	Likelihood Locale_by_ownership Possession Calendric_unit Measure_duration Examination Measure_duration
traintweets.tsv:463412601649496064	-3.02	
traintweets.tsv:471687401715167232	-1.17	Direction People Cardinal_numbers Actually_occurring_entity
traintweets.tsv:463526100136505344	-3.02	Means Perception_experience Aggregate
traintweets.tsv:473101774874628096	-2.88	Speed Ranked_expectation Calendric_unit
traintweets.tsv:471678421207359488	-2.5	Becoming_aware Coming_to_believe Perception_active Perception_experience
traintweets.tsv:463042171700924416	-3	Sex Holding_off_on Waiting Perception_experience Being_named Labeling Referring_by_name Simple_naming
traintweets.tsv:463487885849944064	-3.36	Dressing Arriving Coming_to_believe Deciding
traintweets.tsv:463098360149590016	-2.37	Experiencer_focus Dressing Losing_it
traintweets.tsv:463400631328186368	-2.08	Attention
traintweets.tsv:463504338778742785	-2.49	
traintweets.tsv:463508471447437312	-2.29	Membership Kinship Contacting Kinship
traintweets.tsv:463509528613781504	-2.53	Calendric_unit Measure_duration Ingredients Substance
traintweets.tsv:463526508502331392	-2.22	
traintweets.tsv:463402758268526592	-2.5	Emotion_directed Temporal_collocation
traintweets.tsv:472551992255320064	-2.19	Emotions_by_stimulus Personal_relationship Cause_to_be_included Inclusion Emotion_directed
traintweets.tsv:463354387617054720	-2.63	
traintweets.tsv:463215522352349185	-2.17	People Emotions_by_stimulus Fields
traintweets.tsv:463186912556351488	-2.91	Questioning Calendric_unit Measure_duration Timespan Ranked_expectation Adducing Mention Dressing Biological_urge
traintweets.tsv:463162815235502081	-3.41	Calendric_unit
traintweets.tsv:463380538464563200	-2.44	
traintweets.tsv:463427189531107328	-3	Reason Awareness
traintweets.tsv:463565641727746049	-1.24	
traintweets.tsv:463076299956060160	-3.02	Emotions_of_mental_activity Experiencer_focus Be_in_agreement_on_assessment Make_agreement_on_action Experiencer_focus People
traintweets.tsv:463319198715097088	-1.83	Experiencer_obj Performing_arts People Awareness Certainty Participation Importance
traintweets.tsv:463305945901457408	-1.25	
traintweets.tsv:463041529897287681	-2.49	Conduct
traintweets.tsv:463511105646518272	-1.81	Desirability Expertise Social_interaction_evaluation Usefulness
traintweets.tsv:463130773907066880	-3.17	Experiencer_focus
traintweets.tsv:463332616859840512	-1.8	Filling Motion_directional Temporal_collocation Event Eventive_affecting
traintweets.tsv:460258580990406661	-1.94	Aggregate Experiencer_focus Arriving Ingestion
traintweets.tsv:463542271560777728	-1.59	Ranked_expectation People Ranked_expectation Abandonment Departing Quitting Abusing
traintweets.tsv:471677577430851584	-2.42	Travel Awareness Categorization Opinion Regard
traintweets.tsv:460272191276204032	-2.03	Personal_relationship Calendric_unit Measure_duration
traintweets.tsv:460285866540142592	-2	Calendric_unit Locale_by_use
traintweets.tsv:460204536724873218	-3	Secrecy_status Bringing Carry_goods
traintweets.tsv:463004331805908993	-2.13	
traintweets.tsv:463483284832284672	-0.46	
traintweets.tsv:463529991058509824	-1.41	Calendric_unit
traintweets.tsv:463381149315006464	-0.77	Food Similarity Desiring
traintweets.tsv:463336800212492288	-3.02	Desirability Expertise Social_interaction_evaluation Usefulness Impact
traintweets.tsv:460318032850456576	-2.83	
traintweets.tsv:463333280012447744	-2.07	Becoming_aware Locating
traintweets.tsv:463076527723118594	-2.12	Experiencer_focus
traintweets.tsv:463493223462477824	-3.51	
traintweets.tsv:463387735534108673	-2.36	Certainty Trust Evidence Telling
traintweets.tsv:463375677501100032	-3.02	Roadways Building
traintweets.tsv:471687819363356672	-3.02	Commerce_pay Commerce_pay Cardinal_numbers
traintweets.tsv:473086667721412608	-2.83	Ranked_expectation Experiencer_focus Hair_configuration Observable_body_parts Calendric_unit Measure_duration Timespan
traintweets.tsv:463344516263866369	-2.63	Statement Examination Temporal_collocation Difficulty
traintweets.tsv:463400687754170368	-2.87	Similarity Desiring Awareness Certainty
traintweets.tsv:463169629167575040	-1.8	
traintweets.tsv:463314766828544000	-2.87	Temporal_collocation
traintweets.tsv:463087445408768000	-2.78	
traintweets.tsv:471688873538756608	-3.02	
traintweets.tsv:472695886569824256	-2.97	Kinship Desiring Calendric_unit
traintweets.tsv:463045132502458368	-3.36	Experiencer_focus Expertise Activity_ongoing Cause_to_continue Clothing
traintweets.tsv:472341202654601216	-2.39	Emotion_directed Coming_to_believe
traintweets.tsv:471693113069961217	-2.72	Awareness Certainty Experiencer_focus People Commitment Dressing Causation Performing_arts Feeling Food
traintweets.tsv:463512545916358656	-2.53	Gesture
traintweets.tsv:463045625873838081	-2.55	Vehicle Attempt Attempt_means
traintweets.tsv:463158246971150336	-2.28	Being_awake Perception_active Seeking Kinship Mental_property Ambient_temperature Subjective_temperature Temperature Ranked_expectation Calendric_unit
traintweets.tsv:463526885801357312	-2.12	Subordinates_and_superiors Locale_by_use Intoxicants Placing Vehicle
traintweets.tsv:472730736127385600	-2.95	Desirability Means Taking_time Calendric_unit Commemorative Being_employed
traintweets.tsv:463294753614753792	-1.5	
traintweets.tsv:463039027247992832	-3.02	Dressing Familiarity Make_noise Timespan
traintweets.tsv:463077999596691456	-3.45	
traintweets.tsv:463246615508434944	-3.05	Calendric_unit
traintweets.tsv:472420759844171776	-2.85	Emotion_directed Measure_duration Aggregate Type Activity_start
traintweets.tsv:463037926449111041	-2.5	Awareness Certainty Typicality Communication Statement Text_creation
traintweets.tsv:463388664933138432	-1.16	Degree Have_as_requirement Needing Required_event Statement
traintweets.tsv:463048327890608128	-3.75	People_by_origin Bringing Carry_goods Travel
traintweets.tsv:463066807775944704	-2.12	Process_stop
traintweets.tsv:463506740949295105	-0.9	
traintweets.tsv:472029151751593987	-2.13	
traintweets.tsv:460261955458957312	-2.58	Working_on Locale_by_use
traintweets.tsv:463512750476390400	-0.88	
traintweets.tsv:463414036646752256	-3.77	Holding_off_on Waiting
traintweets.tsv:472702229007577089	-2.45	Ambient_temperature Subjective_temperature Temperature Perception_active Scrutiny Seeking Gizmo System Emotion_directed Calendric_unit Measure_duration Timespan
traintweets.tsv:463099883457499136	-2.31	Calendric_unit
traintweets.tsv:463330123576778752	-3.49	Perception_active Scrutiny Seeking Similarity
traintweets.tsv:463486215774564352	-2.4	People Awareness Grasp Chatting Statement Talking_into
traintweets.tsv:472975752737333248	-2.16	Mass_motion Precipitation Existence State_continue Emotion_directed
traintweets.tsv:463524887315759104	-1.88	Cause_impact Cause_motion Impact Self_motion Timespan Halt Temporal_collocation
traintweets.tsv:463326777423982592	-1.5	Coming_to_believe Resolve_problem
traintweets.tsv:471700801837363200	-0.36	Ambient_temperature Subjective_temperature Temperature Ranked_expectation Taking_time Calendric_unit Measure_duration Timespan Perception_active Architectural_part
traintweets.tsv:463513391974580224	-0.78	Motion_directional Communication Statement Text_creation
traintweets.tsv:460321988561473536	-3.93	Project Purpose Ingestion Attack Calendric_unit
traintweets.tsv:463118287996715008	-2.08	Remembering_experience Remembering_information Remembering_to_do
traintweets.tsv:460195136870182912	-3	Accuracy Optical_image Sensation Cause_motion Manipulation Observable_body_parts Shaped_part
traintweets.tsv:463145835421650944	-2.19	Judgment_direct_address Kinship People_by_age Calendric_unit Measure_duration Timespan People_by_age
traintweets.tsv:463040824222425089	-2.66	Ranked_expectation
traintweets.tsv:463381526080524288	-2.59	Expectation Opinion Committing_crime
traintweets.tsv:463048242482405376	-2.33	Judgment
traintweets.tsv:463483125814022144	-2	
traintweets.tsv:463509575484702720	-1.98	Topic Guilt_or_innocence Verdict Correctness Suitability
traintweets.tsv:472203372117127169	-2.53	Aesthetics
traintweets.tsv:463475094837542914	-0.38	Expectation
traintweets.tsv:463142735185465344	-2	
traintweets.tsv:463534081326985216	-3.49	
traintweets.tsv:472393439527460864	-2.46	Emotion_directed
traintweets.tsv:463531367918469120	-2.78	Excreting Perception_active Sensation
traintweets.tsv:463330736482045952	-1.66	Filling Motion_directional Temporal_collocation Event Eventive_affecting
traintweets.tsv:463605121809924096	-2.08	Measure_duration Activity_start Process_start Setting_out People
traintweets.tsv:463488416743972864	-2.33	Sounds Communication_response Observable_body_parts Make_noise
traintweets.tsv:463052752919080962	-2.2	Dressing Change_of_quantity_of_possession Losing
traintweets.tsv:463419537829138432	-2.35	Judgment_direct_address Experiencer_obj People Cause_to_perceive Calendric_unit
traintweets.tsv:460249145115025409	-2.66	Buildings Expected_location_of_person Aggregate Desiring Buildings Expected_location_of_person Leadership Influence_of_event_on_cognizer Objective_influence Being_in_effect Causation Objective_influence
traintweets.tsv:463263288407519232	-2.56	Body_movement Cause_motion
traintweets.tsv:460275944092356609	-3.13	Degree
traintweets.tsv:463541908665819136	-2.4	Being_awake Perception_active Seeking Remembering_experience Remembering_information Remembering_to_do Timespan Assistance
traintweets.tsv:463343931670155264	-1.57	Perception_experience Sending Containers Aesthetics Locale_by_use
traintweets.tsv:463008955569299456	-1.85	Linguistic_meaning Desiring Assistance Change_position_on_a_scale
traintweets.tsv:460231899508535296	-2.63	Perception_active Perception_active Calendric_unit Holding_off_on Waiting
traintweets.tsv:463484971987238912	-3.27	Experiencer_focus
traintweets.tsv:463404298840588288	-1.29	Death
traintweets.tsv:463524728473255936	-2.15	
traintweets.tsv:463118716725903360	-2.64	Change_operational_state Interrupt_process Cause_to_perceive
traintweets.tsv:472064996441358336	-2.1	Breaking_apart Breaking_off Becoming_aware Locating
traintweets.tsv:463110751184764928	-2.31	Contacting
traintweets.tsv:463537695323459584	-2.15	Chemical-sense_description
traintweets.tsv:463407315430158336	-2.72	Dressing Awareness Categorization Opinion Regard Participation Separating
traintweets.tsv:463058415858630657	-3.36	Ranked_expectation Emotions_by_stimulus Choosing Deciding Eventive_cognizer_affecting Time_vector Attempt
traintweets.tsv:460236725931888640	-2.41	Education_teaching
traintweets.tsv:471688692403552256	-2.5	Calendric_unit Measure_duration Timespan Accuracy Activity_ongoing Process_continue Desirability
traintweets.tsv:463336320111505408	-3	Ranked_expectation Experiencer_focus Response People
traintweets.tsv:463284609522741248	-2.65	Perception_active Scrutiny Seeking Clothing
traintweets.tsv:463081336467894272	-2.67	Wearing Clothing Experiencer_obj
traintweets.tsv:460262836007346176	-2.7	Calendric_unit Calendric_unit
traintweets.tsv:472109177268350976	-2.24	Emotion_directed Desiring Taking_time Differentiation Timespan Calendric_unit Measure_duration Timespan
traintweets.tsv:463148026010550273	-2.54	Quantity Rank Calendric_unit Measure_duration Means Taking_time Calendric_unit Measure_duration
traintweets.tsv:463288728346431488	-2.36	Cogitation Abounding_with Fullness
traintweets.tsv:463600648169066496	-3.27	Mental_property People_by_age People Calendric_unit Measure_duration Timespan Certainty Likelihood People Make_possible_to_do Coincidence People
traintweets.tsv:472436957025669120	-3.49	Emotion_directed People Representing
traintweets.tsv:463071503777800192	-2.05	Being_obligated
traintweets.tsv:463158912821112832	-2.19	Board_vehicle Self_motion Traversing Telling Relative_time Judgment_direct_address
traintweets.tsv:463111820538961921	-2	Communication Statement Text_creation Ranked_expectation Intoxicants Resolve_problem
traintweets.tsv:460272061676412929	-2.27	Awareness Certainty People People
traintweets.tsv:463314801759113216	-2.64	Finish_competition Finish_game Win_prize Assistance
traintweets.tsv:463288025795936256	-2.44	Duration_attribute Calendric_unit Measure_duration Timespan
traintweets.tsv:463422184913113089	-3.16	Desirability Expertise Social_interaction_evaluation Usefulness Participation People_by_age Finish_competition Finish_game Win_prize Legality Quantity Performing_arts Quarreling
traintweets.tsv:463406066324484097	-1.99	Cause_to_perceive
traintweets.tsv:460284651148685312	-2.38	Calendric_unit Measure_duration Timespan Commemorative
traintweets.tsv:463347949049634816	-0.83	People_by_vocation Examination Operational_testing Trying_out Hostile_encounter Quarreling Likelihood Arriving
traintweets.tsv:463069685542834177	-3.02	Remembering_experience Evoking Memory Remembering_experience Remembering_information Remembering_to_do
traintweets.tsv:463100849573474304	-2.19	Similarity Calendric_unit Measure_duration Timespan
traintweets.tsv:463426868834598912	-3.43	Remembering_experience Remembering_information Remembering_to_do Cause_to_be_included Inclusion
traintweets.tsv:463123675634348033	-3.61	Communication Statement Text_creation Participation
traintweets.tsv:463078369181966337	-2.58	Being_located Change_posture Posture
traintweets.tsv:463495312875585536	-2.63	Perception_experience Degree Fairness_evaluation Calendric_unit
traintweets.tsv:460257588752699392	-2.93	Judgment Calendric_unit Measure_duration
traintweets.tsv:471692330840653824	-2.58	Judgment_direct_address
traintweets.tsv:463174642379665409	-3.47	Awareness Categorization Opinion Regard Clothing Cause_change Possibilities
traintweets.tsv:463457445067890689	-1.25	Desirability Experiencer_focus Perception_experience Desirability
traintweets.tsv:463401550430601217	-2.87	Kinship Feeling Perception_active Perception_experience Desirability Expertise Social_interaction_evaluation Usefulness
traintweets.tsv:460284592100876288	-1.71	Social_event Perception_active Punctual_perception Color Light_movement Location_of_light Location_of_light Text
traintweets.tsv:463481501901148160	-2.17	Awareness Categorization Opinion Regard Aesthetics Mental_property
traintweets.tsv:463337460294901763	-3.02	Ambient_temperature Subjective_temperature Temperature Certainty Likelihood
traintweets.tsv:463526810660392962	-2.61	Perception_experience
traintweets.tsv:463039984732487680	-0.9	
traintweets.tsv:463519345399066624	-1.1	Ranked_expectation Experiencer_obj Desiring
traintweets.tsv:463161511612280832	-2.96	Religious_belief Experiencer_focus People Activity_start Process_start Setting_out Chatting Communication_response Type People
traintweets.tsv:463423309070475264	-1.88	People
traintweets.tsv:463013137751736322	-0.9	People_by_vocation
traintweets.tsv:463537178765582336	-0.56	Becoming_aware Locating Possession
traintweets.tsv:463275144157216769	-2.19	Activity_start Food
traintweets.tsv:463256837094395904	-0.9	Awareness Certainty Evoking Memory Remembering_experience Remembering_information Remembering_to_do Locale
traintweets.tsv:463426087003779072	-1.8	Desiring Emotion_active People Awareness Categorization Opinion Regard
traintweets.tsv:463466826836361216	-1.51	Experiencer_obj Point_of_dispute Judgment_communication Temporal_collocation Leadership
traintweets.tsv:463134659824467968	-3.44	Being_in_operation Emotion_directed Measure_duration Calendric_unit Measure_duration
traintweets.tsv:463027027688181760	-2.78	Ranked_expectation Experiencer_focus
traintweets.tsv:463297072729321472	-2.93	Process_start Temporal_subregion
traintweets.tsv:463047325267410944	-2	Kinship Being_awake Perception_active Seeking Change_event_time Change_event_time Part_orientational Change_direction
traintweets.tsv:463132996724215808	-2.44	Event Eventive_affecting Theft Buildings Expected_location_of_person Awareness Certainty Dressing Experiencer_obj
traintweets.tsv:463362794642243588	-3.51	Finish_competition Finish_game Win_prize
traintweets.tsv:463560155360014336	-2.38	Delivery
traintweets.tsv:462997902605172736	-2.15	Coming_to_believe Resolve_problem Predicament Cause_impact Cause_motion Impact Self_motion
traintweets.tsv:472258428216160256	-1.86	People Statement Judgment Regard Cause_to_perceive Perception_experience Awareness Categorization Opinion Regard Aesthetics
traintweets.tsv:463304694954475520	-2.44	Commerce_scenario Age Experiencer_focus Holding_off_on Waiting
traintweets.tsv:463003347008507904	-2.6	Perception_active Scrutiny Seeking Desirability Expertise Social_interaction_evaluation Usefulness
traintweets.tsv:463367119389077505	-2.12	Experiencer_focus People
traintweets.tsv:463389334045859840	-2.52	Event_instance Location_in_time Timespan
traintweets.tsv:463423393589510144	-0.56	Locale Locale
traintweets.tsv:460250639797592064	-2.58	Experiencer_focus Being_located Change_posture Posture Buildings
traintweets.tsv:463031588431749121	-3	Ambient_temperature Subjective_temperature Temperature Intoxication
traintweets.tsv:463334378513240064	-2.74	Stimulus_focus Perception_experience Substance Building_subparts Connecting_architecture Mass_motion Precipitation
traintweets.tsv:460274234724712448	-2.16	Performing_arts Cause_motion Manipulation
traintweets.tsv:463483180583247872	-1.78	Temporal_collocation
traintweets.tsv:463578243056955392	-1.88	Calendric_unit
traintweets.tsv:471685075021864960	-3.16	Attention
traintweets.tsv:463523115301998592	-0.17	Communication Statement Text_creation Aesthetics Mental_property Communication Statement Text_creation
traintweets.tsv:463452445197467648	-0.79	Personal_relationship Means Calendric_unit Measure_duration Timespan Temporal_collocation
traintweets.tsv:463500721623949313	-1.66	Familiarity Sounds Cogitation
traintweets.tsv:463421650235826176	-2.22	Organization
traintweets.tsv:463249827732520960	-2.87	Animals
traintweets.tsv:463540273868701698	-2.49	
traintweets.tsv:463160134727118848	-2.07	Calendric_unit Activity_start Calendric_unit Measure_duration Being_employed
traintweets.tsv:463103984581230593	-2.58	Experiencer_obj
traintweets.tsv:463107337738153984	-2.57	Degree Correctness Suitability
traintweets.tsv:460234002654568448	-2.93	Taking_time Calendric_unit Calendric_unit Buildings
traintweets.tsv:463365761277628416	-2.72	Typicality
traintweets.tsv:463406585919049729	-1.81	
traintweets.tsv:463461181936529408	-2.19	Being_employed Event_instance Location_in_time Timespan Shopping
traintweets.tsv:463499135401099264	-0.06	People_by_vocation Performers
traintweets.tsv:463492306176593921	-0.98	Buildings
traintweets.tsv:472439435393794048	-1.63	Awareness Categorization Opinion Regard
traintweets.tsv:463463495938224129	-2.03	Purpose Obviousness Success_or_failure Successful_action Possibilities
traintweets.tsv:463480801506910208	-3.02	Body_movement Cause_motion
traintweets.tsv:463098318998884352	-1.8	
traintweets.tsv:463257825402425344	-2.72	Being_employed
traintweets.tsv:463356770203607040	-3.51	Assistance Contingency Political_locales
traintweets.tsv:471683037357297665	-3.27	Calendric_unit Measure_duration Timespan
traintweets.tsv:463484329310425088	-2.07	Causation Placing Awareness Certainty Examination Taking_time Inspecting Scrutiny Studying
traintweets.tsv:463438141513154560	-2.28	
traintweets.tsv:463286677566263296	-2.74	Calendric_unit Custom
