label,Calendric_unit,introspection,syn_mean,index,fear_mood,Awareness,syno_lower_mean,temper,enjoy,proactive,really,hashtag,eagerness_mood,love,sensitivity,attitude,sadness_mood,eager,Change_direction,Perception_active,Perception_experience,Cause_impact,Familiarity,Aesthetics,Stimulus_focus,Obviousness,Leadership,cloud_nine,smile,thanks,thoroughly_enjoy,called,guy,im,irony,People,sexuality,tweet
0,0,0.2485555555555555,0.237037037037037,285,0,0,0.2386831275720164,0.0,1,0,0,1,1,0,0.0846666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love working bank holiday ... noplaceidratherbe ladbrokes gameon nm2i8bjurf
0,0,0.2411428571428571,0.1571428571428571,286,0,0,0.18342151675485,0.1327142857142857,0,0,0,1,1,0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,us like stay classy posh insults. nolmyroas0
0,1,0.2295,0.1416666666666666,287,0,0,0.1296296296296296,0.185,0,0,0,1,1,0,0.21925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,man productive day! lazyday
0,0,0.0985,0.25,288,1,0,0.2191358024691357,0.0,0,0,0,1,0,0,-0.04,-0.02125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,sometimes sarcasm ease things even death lol die
0,0,0.0838571428571428,0.319047619047619,289,0,0,0.2962962962962963,-0.1171428571428571,0,0,1,0,0,0,0.0807142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,really wanted come home let tell ya.
1,0,-0.087,0.1033333333333333,290,0,0,0.1358024691358024,0.0643,0,0,0,1,0,0,0.006,-0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feel-good piece canada based feel-bad u.s. info sorry ohcanada 0531ame…
0,0,0.345,0.5333333333333333,291,0,0,0.4609053497942387,0.075,0,1,0,0,1,0,0.444,-0.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,swear best luck.
0,0,0.0,0.3311111111111111,292,0,0,0.3654320987654321,0.0747333333333333,0,0,0,0,1,0,0.0675333333333333,-0.018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4kbs download speed. seen faster download speed dial internet. good job pldt keep good work.
1,1,0.1,0.2592592592592592,293,0,0,0.3127572016460905,0.0,0,1,0,0,1,0,0.1,-0.0094444444444444,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,small world moment. sitting adviser last night sf restaurant. table next us 3 dell folks celebrating taking vsp.
0,0,-0.1171428571428571,0.2047619047619047,294,1,0,0.2328042328042328,0.0,0,0,0,0,0,0,-0.1428571428571428,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whyd block me. obviously think youre great.
0,0,0.1493333333333333,0.2,295,0,0,0.2181069958847736,0.0,0,0,0,0,0,0,0.0,0.1433333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,man looking super ht passport pic
0,1,-0.0119999999999999,0.42,296,0,0,0.4098765432098765,0.0,1,0,0,0,0,0,-0.156,-0.192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,terrible day outside opted work
1,0,0.0,0.1,297,1,0,0.091710758377425,0.0,0,0,0,1,0,0,-0.1185714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spell misspell? one commonly misspelled words... spellingbee
0,0,0.005,0.2222222222222222,298,0,0,0.3909465020576131,0.0338333333333333,0,0,0,1,1,0,0.16,-0.0999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heart hearts school always great. sorry
0,1,0.0283333333333333,0.0925925925925925,299,0,0,0.1618655692729766,0.0858888888888888,0,0,0,0,1,0,0.0291111111111111,0.0755555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,monday im overwhelmed homework already.. tell week gonna great
1,0,0.161375,0.3375,300,0,0,0.3179012345679012,0.02675,0,0,0,0,1,0,0.188375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kim making fun khloe sexy photo shoot husband.
1,0,0.15,0.0722222222222222,301,0,0,0.0164609053497942,0.0,0,1,0,1,1,0,0.15,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,im walking warwick st mont godhashumour
0,0,0.0,0.32,302,0,0,0.4296296296296296,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parts need die. first list
0,0,-0.0499999999999999,0.2972222222222222,303,1,0,0.2633744855967078,0.03025,0,0,1,0,1,0,-0.1148333333333333,-0.0091666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bad kim anderson able recruit really good players. bad settle d-2 players
1,0,0.0692307692307692,0.2282051282051282,304,0,0,0.2374169040835707,0.0279230769230769,0,1,0,1,1,0,0.094,-0.0084615384615384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,southampton paying price good season. lambert lallana shaw pochettino lovren gone sure. bbcsportsday
1,0,-0.023,0.4333333333333333,305,1,1,0.4543209876543209,-0.005,0,0,0,0,0,0,-0.1119999999999999,-0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coach cut coach doesnt know rules ruined season hahaha ?
0,0,0.0143333333333333,0.1888888888888888,306,0,1,0.1481481481481481,-0.01,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thinks singer noway
0,0,0.1675,0.2458333333333333,307,1,0,0.2314814814814814,0.0,1,0,0,0,0,0,-0.11375,-0.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,another bank holiday working ..... ya wee beut
0,1,0.30825,0.1,308,0,0,0.1234567901234567,0.2335,0,0,0,0,1,0,0.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wedding tomorrow sooooo fun
1,0,0.0473571428571428,0.1285714285714285,309,0,1,0.1269841269841269,-0.0869285714285714,0,0,0,1,1,0,0.0207142857142857,-0.0857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think hilarious certain folk nat radio fffgl talk sf policies destroying country lolz todaysor
1,0,0.0,0.3708333333333333,310,0,0,0.4598765432098765,0.0,0,0,0,0,1,0,0.114875,0.104125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think still black white tv youre recording dvr
1,0,-0.1042857142857142,0.1095238095238095,311,1,0,0.091710758377425,-0.0128571428571428,0,0,0,1,0,0,-0.1571428571428571,0.0187142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flea describes relationship literal sense parasitic. vizpoem
0,0,0.1454,0.4133333333333333,312,1,0,0.2962962962962963,-0.182,0,0,0,0,1,0,0.2057999999999999,0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data input better peanut butter!
1,0,-0.005,0.3333333333333333,313,0,0,0.2880658436213991,0.0296666666666666,0,0,0,0,1,0,0.0465,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,may drink always carry 6 pack.
0,0,-0.1958333333333333,0.0972222222222222,314,1,0,0.1275720164609053,0.0,0,0,0,0,1,0,-0.1388333333333333,0.1486666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,hey hi. im look pretty insult intelligence. insert something insulting intelligence hairflip
0,1,0.1012727272727272,0.2272727272727272,315,0,0,0.2693602693602693,0.1202727272727272,0,0,0,0,1,0,0.1186363636363636,-0.0272727272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,im glad ive got endure another 12hour shift tomorrow aswell yay!
1,0,-0.0204545454545454,0.4,316,1,0,0.5162738496071829,-0.0827272727272727,0,0,0,0,1,0,-0.0122727272727272,0.0751818181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love preach vegetarianism better everyone yet get blocked fb online bully
0,0,0.1065,0.2125,317,0,0,0.2716049382716049,0.12125,0,0,0,0,0,0,0.0,-0.00125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasting time could studying super exciting u.s. history?!
1,0,0.2066666666666666,0.1962962962962963,318,0,0,0.2002743484224965,0.0566666666666666,0,1,0,0,1,0,0.1792222222222222,0.0555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,judge worth value god says word. quiet obey husbands.
0,1,0.075,0.1444444444444444,319,0,0,0.1234567901234567,0.0,0,1,0,0,1,0,0.1541666666666666,0.0828333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,today gonna full studying paper writing headaches snacking! wooooo hooooo finals week!
1,1,0.0,0.1166666666666666,320,0,0,0.1172839506172839,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apparently florence day kimyewedding.
1,0,0.1706666666666666,0.2888888888888888,321,0,0,0.4170096021947874,0.0,0,0,0,0,1,0,0.1934444444444444,0.2101111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,favorite part topless photo nyc red sign hanging behind
0,0,0.0124999999999999,0.1916666666666666,322,1,0,0.1419753086419753,0.0,0,1,0,0,1,0,0.0,-0.02125,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,wife turned heat morning. heat! forgot blizzard outside.
0,0,-0.0413333333333333,0.3666666666666666,323,1,0,0.4224965706447187,0.0475555555555555,0,0,1,0,1,0,-0.0919999999999999,-0.1955555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,really love headphones makes happy sit awkward silence bus
0,0,0.0815454545454545,0.1333333333333333,324,0,0,0.2109988776655443,0.0,0,0,0,0,1,0,0.0692727272727272,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dont love wrapping c api ffi contains void ? amazingly fun.
0,1,0.1640833333333333,0.3166666666666666,325,0,0,0.3209876543209876,0.0198333333333333,0,0,0,0,1,0,0.0935833333333333,0.0805,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,watching 4400 mother lol plus got head cold im wonderful night. lol
0,0,-0.1414285714285714,0.1619047619047618,326,0,1,0.1657848324514991,0.0,0,0,0,1,0,0,-0.0928571428571428,0.0987142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think meant awesome....stupid auto correct duh dontdissbatman
0,0,0.0,0.425,327,0,0,0.5555555555555556,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course today going wonderful!
0,0,-0.1016666666666666,0.3333333333333333,328,1,0,0.3004115226337448,0.0,1,0,1,1,0,0,-0.1583333333333333,-0.1083333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feel really bad poor students work part time uni must difficult manup
0,0,-0.0417692307692307,0.2794871794871795,329,0,0,0.2849002849002849,-0.1276923076923077,0,0,0,0,1,0,0.0759230769230769,0.115076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lets give round applause lovely defect duanes syndrome .. ur eyes fucked cool
1,1,0.1563636363636363,0.1,330,0,0,0.074074074074074,0.0,0,1,0,0,1,0,0.1572727272727272,-0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,enjoying fact tonights episode angry britain already causing serious anger twitter.
0,0,0.225,0.4083333333333333,331,0,0,0.3765432098765432,0.0,1,0,0,1,1,0,0.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,amounts busy work teachers give us leave. itsfourthquarter
0,1,0.205375,0.1,332,0,0,0.0925925925925925,0.11675,0,0,0,1,1,0,0.10625,0.09225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,next two weeks sure gonna fun jk happyaptesting
1,0,0.0117,0.1533333333333333,333,0,0,0.1555555555555555,0.0266,0,0,0,0,1,0,0.0215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,palestine colonialist name region levant. yet true palestine. israel exists.
0,0,0.007125,0.15,334,1,0,0.2129629629629629,0.019,0,0,0,1,1,0,-0.1035,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,ugh love people dont show practice! showup please
0,0,0.213125,0.1208333333333333,335,0,0,0.1604938271604938,-0.07125,0,1,0,0,1,0,0.204875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,dont need google daughter knows everything ask her.
0,1,0.0526153846153846,0.3282051282051282,336,0,0,0.4007597340930673,-0.0023076923076923,0,0,0,1,1,0,0.0391538461538461,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,g....g...ggg....good start day want take ride bicycle greatidea without wheels stolen love mondays
0,0,0.09,0.21,337,0,1,0.2765432098765432,0.0,0,0,0,1,1,0,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,found scratched table. classy think odds theyre still together?… norupphhw
0,1,0.0664999999999999,0.1933333333333333,338,0,0,0.1950617283950617,-0.128,0,0,0,1,1,0,0.1581,-0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlight night two drunk guys come dance me... concertprobs… nrj3tyytjz
0,0,0.1674,0.1533333333333333,339,0,0,0.1259259259259259,-0.066,0,1,0,0,1,0,0.2598,0.0789,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,rt elaborate please! map proves charter schools cause poverty. chittercharter.com?p89
0,0,0.0,0.3925925925925926,340,0,1,0.6145404663923182,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,obama know going va like know going targeting conservatives.
1,0,0.0,0.219047619047619,341,0,0,0.1657848324514991,0.0,0,0,0,1,1,0,0.0321428571428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dhoni might planning run 2-3s exploding thing ashwin partner !! .. kxipvscsk pepsiipl ipl
0,0,0.112125,0.4624999999999999,342,0,0,0.5030864197530864,0.0,0,0,0,1,1,0,0.09525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,set love free. come back eat eggs. icasmelbourne
0,0,0.0,0.0,343,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freedumb dont cha know!
0,1,0.2702222222222222,0.1,344,0,0,0.1179698216735253,0.1198888888888888,0,0,0,1,1,0,0.2228888888888888,-0.0233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,im happy estrella doesnt offer bio 202 summer!! great
1,0,-0.105,0.1083333333333333,345,1,0,0.132716049382716,0.0,0,0,0,1,0,0,-0.12375,0.088375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,india number 3 obesity rankings globally. vegetarianism gharkakhanamakesyoufat
0,1,0.1125,0.3291666666666666,346,1,0,0.4089506172839506,0.0,0,0,0,0,0,0,-0.0575,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,last night got less 4 hrs sleep tonight bed sleep in. well im going chipper tomorrow!
1,0,0.1802222222222222,0.2222222222222222,347,0,0,0.2441700960219478,0.19,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,see face like sunlight dripping. sunlight bagraiders nelson-atkins… orlebsjyni
1,0,0.1125,0.4833333333333333,348,0,0,0.4907407407407407,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beginning implies end end marks beginning something new
0,0,0.092,0.2363636363636363,349,0,0,0.2581369248035914,0.0204545454545454,0,0,0,1,1,0,0.1283636363636363,-0.0109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thats ballgame folks!! yankees show world best baseball 240 million payroll.
0,0,0.13375,0.2333333333333333,350,1,0,0.2592592592592592,0.0,0,0,0,1,1,0,-0.00125,-0.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,need villa west hame beat city. biggy ynwa
0,0,0.0996666666666666,0.3111111111111111,351,0,1,0.4334705075445816,0.0,0,0,0,0,1,0,0.0846666666666666,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,know would love see fb right now? prom pictures.
1,1,0.09525,0.1791666666666666,352,0,0,0.1296296296296296,0.0,0,0,0,0,1,0,0.224,0.095125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listening fk burn curling iron every five seconds...
1,0,0.0,0.1866666666666666,353,0,0,0.2156378600823044,0.0093333333333333,0,0,0,1,1,0,0.011,-0.0026666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high plains delusions grandeur cindy hill publishes little red book looks 50 crazier. wy m.state-and…
1,0,-0.092,0.1555555555555555,354,1,0,0.1547325102880658,0.0,0,1,0,0,1,0,-0.0766666666666666,0.0685333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,today heard people saying whats wrong society. hmmm society asking society whats wrong society. smh
0,0,0.0038571428571428,0.2571428571428571,355,1,0,0.1728395061728395,0.0,0,0,0,0,1,0,0.02,0.0974285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fuc reggie jackson... didnt play baseball 80s?
1,0,0.0852,0.1266666666666666,356,0,1,0.1555555555555555,0.0,0,0,0,1,0,0,0.0,0.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,im sure someone said babs librarian mccann think shes wum
0,1,0.0380666666666666,0.2533333333333333,357,0,0,0.2748971193415637,0.0113333333333333,0,0,0,0,0,0,0.0,0.0992666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,basically last 3 weeks semester kissing doctors time u knw grades stuff lips sure hurt
0,0,-0.0663333333333333,0.2111111111111111,358,0,0,0.2716049382716049,0.1959999999999999,0,0,0,0,0,0,0.0656666666666666,-0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,one happy depressing
0,0,-0.0753,0.2133333333333333,359,0,0,0.2049382716049382,0.0,0,0,0,1,1,0,-0.0212999999999999,-0.079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,facts thrown about..need careful might start believing asarcastictweet confusion facts
1,1,0.1,0.1833333333333333,360,1,0,0.1925925925925925,-0.0762,0,1,0,1,1,0,0.0976,0.0818,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,mad old green day! brought american idiot didnt like iamarealamerican
0,0,0.0218333333333333,0.2333333333333333,361,1,0,0.2386831275720164,0.1060555555555555,0,0,0,1,1,0,0.0572777777777777,0.0006666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant believe forgot great 730 a.m. - 8 p.m. sherwood shift is! truly makes life worth living! nah
0,0,0.204,0.137037037037037,362,0,0,0.2222222222222222,0.0,0,0,0,0,1,0,0.1055555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,hibbert points. rebounds. three fouls. thanks showing big fella.
1,0,-0.2414285714285714,0.2904761904761904,363,1,0,0.2962962962962963,0.0,0,0,0,0,0,0,-0.2757142857142857,0.1185714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,make america better? hes hated hate people.
0,0,0.0,0.2,364,0,0,0.1164021164021164,0.0,0,0,0,0,0,0,0.0,-0.0999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well dad minivan. sounds pretty scary me!
0,0,0.1794615384615384,0.1641025641025641,365,0,0,0.1557454890788224,0.1112307692307692,0,1,0,0,1,0,0.1587692307692307,-0.0207692307692307,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,thankyou asking im feeling even caring slittiest bit. youre friend. great one actually.
1,0,0.0711428571428571,0.4,366,0,0,0.4091710758377425,-0.13,0,0,0,0,1,0,0.1247142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,see youre better without thats want back.
1,0,-0.0909090909090909,0.206060606060606,367,1,1,0.1391694725028058,-0.0027272727272727,0,0,0,1,0,0,-0.0945454545454545,0.0055454545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wrote idea glitch-like string number conversion code. paper pc crashed. glitchjam
1,1,0.24925,0.3125,368,0,0,0.2469135802469135,0.01875,0,0,0,1,1,0,0.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shell moerdijk refinery fire today shell safety day
0,0,0.0,0.1333333333333333,369,0,0,0.0823045267489712,0.344,0,0,0,1,1,0,0.055,-0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highschool perfected hope
1,0,-0.033125,0.2125,370,1,0,0.1790123456790123,-0.0349999999999999,0,0,0,0,1,0,-0.037,0.0381875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dude mo money tatted right forearm mo problems left. he’s wearing wife beater lives new brighton
0,0,0.3495,0.9666666666666668,371,0,0,0.9074074074074072,-0.2275,0,1,0,0,1,0,0.44325,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,today keeps getting better
1,0,0.1729999999999999,0.1722222222222222,372,1,0,0.2510288065843621,0.1288333333333333,0,0,0,0,1,0,0.0086666666666666,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,great germany. easily lost reus wc.
1,0,0.0586363636363636,0.2272727272727272,373,0,0,0.260381593714927,-0.0581818181818181,0,0,0,1,1,0,0.072,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,theyre getting 24hrs notice bauer infiltrate secure area public access.... 24
1,0,0.2093333333333333,0.2037037037037037,374,1,0,0.205761316872428,0.0,0,1,0,1,1,0,-0.0022222222222222,-0.0033333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,offers 40 trade watchdogs tries entice re-purchasing said game.
0,0,0.0,0.2166666666666666,375,0,0,0.1111111111111111,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...well sounds like debs...
1,0,-0.0316666666666666,0.2055555555555555,376,0,0,0.2325102880658436,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,youre french city discriminates americans anniversary joan arcs death get little nervous.
0,0,0.0671538461538461,0.2769230769230769,377,1,0,0.3399810066476733,0.0,0,0,0,1,0,0,-0.0346153846153846,0.0621538461538461,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wake feeling like crap find maya angelou passed away today...well today dandy happywednesday
1,0,0.0,0.1761904761904761,378,1,0,0.2892416225749559,0.0,0,0,0,1,1,0,-0.0162857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,irony still tweeting behind shield donkeyblock coward
1,0,-0.0522307692307692,0.1743589743589743,379,0,0,0.2146248812915479,-0.0434615384615384,0,0,1,0,1,0,0.0289230769230769,-0.0084615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apparently punctuation express ...omg know this!! thing ؟ ... really dont stop learning!
0,0,0.1466666666666666,0.1333333333333333,380,0,0,0.1193415637860082,0.1433333333333333,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well... today seems like fantastic everyone.
0,1,0.0810999999999999,0.2433333333333333,381,1,0,0.2493827160493827,0.1319999999999999,0,0,0,0,1,0,0.0132,-0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,expect squad join battlefield 5? year launch? keep good work!
0,0,0.0134,0.12,382,0,0,0.1975308641975308,0.0,0,0,0,0,1,0,0.1524,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gotta love death hoaxes. .
1,0,-0.1655555555555555,0.1111111111111111,383,1,0,0.0905349794238683,-0.0933333333333333,0,0,0,1,0,0,-0.1066666666666666,0.0922222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nothing hate overemphasis. literally nothing. even stepping lego. wheredidsubtlenuancego?
1,0,0.0177777777777777,0.2518518518518518,384,1,1,0.3072702331961591,0.0,0,1,0,1,1,0,0.0166666666666666,0.0706666666666666,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,one knows invented fire hydrant patent burned fire. funfact
0,0,-0.0273333333333333,0.1555555555555555,385,0,0,0.1289437585733882,0.0966666666666666,0,0,0,1,0,0,-0.1077777777777777,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,looking things glasshalffull perspective bullshit indeed begun morning....brilliant! ...
0,0,0.1845555555555555,0.548148148148148,386,0,0,0.5843621399176955,0.0,0,0,1,0,1,0,0.1096666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,taking lunch really made first six hours fly by.
0,0,0.01325,0.175,387,0,0,0.1728395061728395,0.05275,0,0,0,0,1,0,0.245,0.18375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secret safe nicoles secret eric. sure...its safe rme...
1,0,-0.1385714285714285,0.1761904761904761,388,1,0,0.1516754850088183,0.0,0,0,0,0,1,0,-0.0574285714285714,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bank loan money. prove dont need it.
0,1,0.0,0.075,389,0,0,0.0864197530864197,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,class tonight. 445pm-930pm. happyhappyjoyjoy
0,0,0.0,0.3714285714285714,390,0,1,0.4056437389770722,-0.0242857142857142,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,would thought feathers would make maternity wear?
0,0,0.0,0.2555555555555555,391,0,0,0.2304526748971193,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,man lovvvvvvvvved demers last games iveseenvaccuumssuckless
